name	postindex	address	contact	latitude	longitude	unk1	unk2	image_url	unk3	unk4
Пожарная часть № 56	55590	ул. Введенского, дом 24 «А»	420-96-00, 420-96-11, 420-96-22	55.637530	37.535871	0	 undefined	" ""/images/pojarka_small.png"""	 80	 58
Пожарная часть № 56	55592	ул. Введенского, дом 24 «А»	420-96-00, 420-96-11, 420-96-22	55.637530	37.535871	0	 undefined	" ""/images/pojarka_small.png"""	 80	 58
Пожарная часть № 55	55594	ул. Соколово - Мещерская, дом 20	(499) 401-97-95	55.898710	37.388870	0	 undefined	" ""/images/pojarka_small.png"""	 80	 58
Пожарная часть № 55	55596	ул. Соколово - Мещерская, дом 20	(499) 401-97-95	55.898710	37.388870	0	 undefined	" ""/images/pojarka_small.png"""	 80	 58
Пожарная часть № 47	55598	Колпачный переулок, дом 8	625-73-34, 624-60-69	55.757202	37.641396	0	 undefined	" ""/images/pojarka_small.png"""	 80	 58
Сахалинский ПСО им. В.А. Полякова	56756	693023, г. Южно-Сахалинск, ул. Комсомольская, 217		46.948107	142.750725	0	 undefined	" ""/images/pojarka_small.png"""	 80	 58
ПЧ-1 ФГКУ «3 ОФПС по РС (Я)»	54154	г. Мирный, проспект Ленинградский,9	8 (4113)4-61-54 (ВрИО начальника части, младший сержант в/с, Неклюдов Олег Николаевич)	59.266015	127.501086	0	 undefined	" ""/images/pojarka_small.png"""	 80	 58
Пожарная часть № 47	55600	Колпачный переулок, дом 8	625-73-34, 624-60-69	55.757202	37.641396	0	 undefined	" ""/images/pojarka_small.png"""	 80	 58
Пожарная часть № 69	62647	Звездный бульвар, дом 7	616-52-23	55.814330	37.632484	0	 undefined	" ""/images/pojarka_small.png"""	 80	 58
Пожарная часть № 76	62704	ул. Люблинская, дом 94	349-12-35, 349-00-56	55.657814	37.739016	0	 undefined	" ""/images/pojarka_small.png"""	 80	 58
Химкинский ГПО, 96 пожарная часть 	54271	г.Химки, Новокуркинское ш.	8-925-858-27-65 (Медведев Роман Владимирович лейтенант внутренней службы  врио заместитель начальника 96 пожарной части)	55.884025	37.412379	0	 undefined	" ""/images/pojarka_small.png"""	 80	 58
1 ПЧ 5 ОФПС	53266	Мичуринская улица, дом 5	232-71-04 (Емельянов Роман Васильевич), 233-59-32 (Ильченко Олег Викторович)	59.954710	30.330286	0	 undefined	" ""/images/pojarka_small.png"""	 80	 58
18-ПЧ  8 ОФПС	53274	г. Новороссийск нефтебаза «Шесхарис»<br />	8-8617-60-34-03 (Гац Александр Владимирович)	44.720120	37.776493	0	 undefined	" ""/images/pojarka_small.png"""	 80	 58
Пожарная часть № 47	62699	Колпачный переулок, дом 8	625-73-34, 624-60-69	52.588139	82.530013	0	 undefined	" ""/images/pojarka_small.png"""	 80	 58
ПЧ-2 ФГКУ «3 ОФПС по РС (Я)»	54161	г. Мирный, ул. Соболева, 2	8-924-172-15-00 (Начальник части, капитан в/с, Волков Александр Сергеевич)	59.266015	127.501086	0	 undefined	" ""/images/pojarka_small.png"""	 80	 58
131 ПЧ 11 ОФПС 	54117	Сургутский р-он,<br />с.п. Солнечный,<br />территория Управления по переработке газа ОАО «Сургутнефтегаз»<br />	Тел. (3462)488901 Факс  (3462)284157 Найденов Михаил Львович	61.137501	73.447991	0	 undefined	" ""/images/pojarka_small.png"""	 80	 58
ПЧ-68	54775	Нагайбакского района,<br />пер. Пионерский, 2<br />	код 8-351-57 факс 2-21-43 2-20-60 ЯКОВЛЕВ Сергей Иванович 	53.563300	59.831221	0	 undefined	" ""/images/pojarka_small.png"""	 80	 58
Электростальский гарнизон, ПЧ-45	54913	г. Златоуст, ул. Лапшина, 4	8-351-3-67-33-11, Начальник ГАВРИЛОВ  Сергей Геннадьевич  	55.632139	37.673753	0	 undefined	" ""/images/pojarka_small.png"""	 80	 58
3 ПЧ 1 ОФПС	53131	г. Абакан	Верещагин Алексей Валерьевич - начальник отдела профилактики 1 ОФПС	53.720976	91.442423	0	 undefined	" ""/images/pojarka_small.png"""	 80	 58
ПЧ-1 ФГКУ «3 ОФПС по РС (Я)»	54373	г. Мирный, проспект Ленинградский,9	8 (4113)4-61-54 (ВрИО начальника части, младший сержант в/с, Неклюдов Олег Николаевич)	59.266015	127.501086	0	 undefined	" ""/images/pojarka_small.png"""	 80	 58
2 ПЧ ФГКУ «3 ОФПС по Архангельской области»	53235	г.Архангельск, ул.Папанина д.28. корп.1	8-8182-68-73-17 (Ершов  Михаил Владимирович)	64.516458	40.679498	0	 undefined	" ""/images/pojarka_small.png"""	 80	 58
12 ПЧ ФГКУ «1 отряд ФПС МЧС России по Амурской области»	54213	г. Благовещенск, ул. Театральная, 181<br />	8-924-674-47-96 (Начальник караула, лейтенант в/с, Бабай С.И)	50.294249	127.559144	0	 undefined	" ""/images/pojarka_small.png"""	 80	 58
ПЧ-2 ФГКУ «3 ОФПС по РС (Я)»	54376	г. Мирный, ул. Соболева, 2	8-924-172-15-00 (Начальник части, капитан в/с, Волков Александр Сергеевич)	59.266015	127.501086	0	 undefined	" ""/images/pojarka_small.png"""	 80	 58
СЧ ФГКУ «1 отряд ФПС МЧС России по Амурской области»	54215	г. Благовещенск, ул. Пионерская 47<br />	8-914-388-30-31 (Начальник части, капитан в/с, Рыбалко К.В)	50.267684	127.533381	0	 undefined	" ""/images/pojarka_small.png"""	 80	 58
135 ПЧ ФГКУ 19 ОФПС	55390	 		57.649009	70.013552	0	 undefined	" ""/images/pojarka_small.png"""	 80	 58
33 ПЧ 3 ОФПС	53751	Свердловская область,  г.Верхняя Салда ул.Северная, 1	8 (34345) 5-58-22 майор внутренней службы Мурзин Андрей Юрьевич	58.046573	60.554822	0	 undefined	" ""/images/pojarka_small.png"""	 80	 58
ПЧ-3 1-ОФПС по Волгоградской области	53282	Волгоградская область г. Волгоград, ул. 13-я Гвардейская, д. 15	(8442) 24-21-55, (8442) 23-59-58 (Шарантаев Ринат Фаритович)	48.716317	44.526659	0	 undefined	" ""/images/pojarka_small.png"""	 80	 58
136 ПЧ ФГКУ 19 ОФПС	55392	 		57.649009	70.013552	0	 undefined	" ""/images/pojarka_small.png"""	 80	 58
137 ПЧ ФГКУ 19 ОФПС	55394	 		57.649009	70.013552	0	 undefined	" ""/images/pojarka_small.png"""	 80	 58
138 ПЧ ФГКУ 19 ОФПС	55398	 		57.649009	70.013552	0	 undefined	" ""/images/pojarka_small.png"""	 80	 58
Пожарная часть № 3	55564	Петровско - Разумовский проезд, дом 21, 	612-80-03, 656-36-50	55.799598	37.565901	0	 undefined	" ""/images/pojarka_small.png"""	 80	 58
149 ПЧ ФГКУ 26 ОФПС	55401	 		57.649009	70.013552	0	 undefined	" ""/images/pojarka_small.png"""	 80	 58
Пожарная часть № 3	62715	Петровско - Разумовский проезд, дом 21, 	612-80-03, 656-36-50	55.799598	37.565901	0	 undefined	" ""/images/pojarka_small.png"""	 80	 58
Пожарная часть №12	55566	ул. Русаковская, дом 26, строение 1	603-09-99	55.789006	37.682035	0	 undefined	" ""/images/pojarka_small.png"""	 80	 58
ПЧ-1 ФКУ «ЦУКС ГУ МЧС России по КЧР»	55110	г. Черкесск, ул. Кавказская 33	Начальник части старший лейтенант вн. сл. Шенкао Мурат Мухамедович раб. 8-87822-5-14-11 моб. 8 928-399 -14-10	44.219841	42.058825	0	 undefined	" ""/images/pojarka_small.png"""	 80	 58
Пожарная часть № 47	62702	Колпачный переулок, дом 8	625-73-34, 624-60-69	55.757202	37.641396	0	 undefined	" ""/images/pojarka_small.png"""	 80	 58
"	ПЧС-12 ФКУ «ЦУКС МЧС России по РИ»"	55104	п. Экажево. ул.Джабагиева б/н	начальник М ГО ФКУ ЦУКС капитан вн. сл. Цицкиев Магомед Абукарович сот. 8-928-097-28-23	43.205537	44.821738	0	 undefined	" ""/images/pojarka_small.png"""	 80	 58
Пожарная часть № 56	62707	ул. Введенского, дом 24 «А»	420-96-00, 420-96-11, 420-96-22	55.637530	37.535871	0	 undefined	" ""/images/pojarka_small.png"""	 80	 58
ПЧ-1 г. Барнаула	53163	г. Барнаул, ул.Интернациональная,56	8-3852-33-50-13 (Губин Андрей Михайлович)	53.339129	83.789559	0	 undefined	" ""/images/pojarka_small.png"""	 80	 58
Пожарная часть №12	62709	ул. Русаковская, дом 26, строение 1	603-09-99	55.789006	37.682035	0	 undefined	" ""/images/pojarka_small.png"""	 80	 58
ПЧ №1 ФГКУ «ОФПС по Камчатскому краю»	75835	г. Петропавловск-Камчатский, ул. Ленинградская, 25	8-924-891-96-75 (Начальник ПЧ, Петров А.Ю)	53.033000	158.643997	0	 undefined	" ""/images/pojarka_small.png"""	 80	 58
87 ПЧ ФПС	54682	Свердловская область, г. Туринск ул. Свердлова 86	8(34349)2-24-85 старший лейтенант внутренней службы Хорев Иван Сергеевич	58.060602	63.683699	0	 undefined	" ""/images/pojarka_small.png"""	 80	 58
ФГКУ «СПЧ ФПС по РС (Я)»	75841	г. Якутск, ул. Дежнёва, 75	8(4112)36-02-60 74-37-63 (Старший мастер ГДЗС, прапорщик в/с, Костырин В.А)	62.015099	129.706998	0	 undefined	" ""/images/pojarka_small.png"""	 80	 58
Пожарная часть ПЧ-42 по охране г. Карачева ОГПС-1 по охране г. Брянска БОГУ &quot;БПСЦ&quot;	76006	Брянская область, г. Карачев, ул. Ленина  51	(8-483-35) 2-46-48, 2-40-95	53.119400	34.986497	0	 undefined	" ""/images/pojarka_small.png"""	 80	 58
Третья специализированная часть ФПС ФГКУ &quot;5 отряд ФПС по Ульяновской области&quot;	53122	г. Ульяновск, Новый город, проспект Туполева, д.11	8-960-372-85-02 (Начальник 3-СЧ майор в/с  Сальников Андрей Иванович)	54.369329	48.573947	0	 undefined	" ""/images/pojarka_small.png"""	 80	 58
71 ПЧ 71 ОФПС	54689	Свердловская область, г. Верхотурье ул. Совхозная, 15	8(34389)2-18-60 8(34389)2-17-97 Корчемкин С.Ю	56.912842	60.628448	0	 undefined	" ""/images/pojarka_small.png"""	 80	 58
46 пожарная часть 13 ОФПС	76421	г. Невьянск, ул. Дзержинского,8а	+7 (34356) 2-12-56	57.483900	60.200599	0	 undefined	" ""/images/pojarka_small.png"""	 80	 58
72 ПЧ 4 ОФПС 	54097	г. Нягань<br />ул. Лениниградская, д.34<br />	Тел./факс (34672) 5-16-65 Потолинский Михаил Андреевич	62.156400	65.439798	0	 undefined	" ""/images/pojarka_small.png"""	 80	 58
